link,title,num,letter,hydrogel,sentence,figure,SEM
https://pubs.acs.org/doi/10.1021/acsami.8b14528,"Selective De-Cross-Linking of Transformable, Double-Network Hydrogels: Preparation, Structural Conversion, and Controlled Release",S3.,A,NIPAM, and the resulting NIPAM hydrogel from 1NIPAM ,"=HYPERLINK(""sem/10.1021_acsami.8b14528\supp_9.jpg"",""sem/10.1021_acsami.8b14528\supp_9.jpg"")","=HYPERLINK(""sem/10.1021_acsami.8b14528\SEM"",""sem/10.1021_acsami.8b14528\SEM"")"
https://pubs.acs.org/doi/10.1021/acsapm.1c01231,Extracting Salinity Gradient Energy via Antifouling Poly(acrylic acid-co-acrylamide) Hydrogels in Natural Water,Figure 3,E,PAA," PAA hydrogel swollen, absorbed dose of 10 kGy and ","=HYPERLINK(""sem/10.1021_acsapm.1c01231\ap1c01231_0003.jpeg"",""sem/10.1021_acsapm.1c01231\ap1c01231_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsapm.1c01231\SEM"",""sem/10.1021_acsapm.1c01231\SEM"")"
https://pubs.acs.org/doi/10.1021/acsapm.1c01231,Extracting Salinity Gradient Energy via Antifouling Poly(acrylic acid-co-acrylamide) Hydrogels in Natural Water,Figure 3,G,PAA-co-AAm," PAA-co-AAm hydrogel swollen, absorbed dose of 7 kGy.","=HYPERLINK(""sem/10.1021_acsapm.1c01231\ap1c01231_0003.jpeg"",""sem/10.1021_acsapm.1c01231\ap1c01231_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsapm.1c01231\SEM"",""sem/10.1021_acsapm.1c01231\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.0c16885,Engineering an Injectable Electroactive Nanohybrid Hydrogel for Boosting Peripheral Nerve Growth and Myelination in Combination with Electrical Stimulation,Figure 4,A,"HG/pCNTs,"," HG/pCNTs, ","=HYPERLINK(""sem/10.1021_acsami.0c16885\am0c16885_0005.jpeg"",""sem/10.1021_acsami.0c16885\am0c16885_0005.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.0c16885\SEM"",""sem/10.1021_acsami.0c16885\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.0c16885,Engineering an Injectable Electroactive Nanohybrid Hydrogel for Boosting Peripheral Nerve Growth and Myelination in Combination with Electrical Stimulation,Figure 4,B,"GF/pCNTs,"," GF/pCNTs, and ","=HYPERLINK(""sem/10.1021_acsami.0c16885\am0c16885_0005.jpeg"",""sem/10.1021_acsami.0c16885\am0c16885_0005.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.0c16885\SEM"",""sem/10.1021_acsami.0c16885\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.0c16885,Engineering an Injectable Electroactive Nanohybrid Hydrogel for Boosting Peripheral Nerve Growth and Myelination in Combination with Electrical Stimulation,Figure 4,C,HGF/pCNTs, HGF/pCNTs hydrogels showing pristine pCNTs distributed in the 1% SAP matrix.,"=HYPERLINK(""sem/10.1021_acsami.0c16885\am0c16885_0005.jpeg"",""sem/10.1021_acsami.0c16885\am0c16885_0005.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.0c16885\SEM"",""sem/10.1021_acsami.0c16885\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.1c11779,Closed-Loop Controlled Photopolymerization of Hydrogels,Figure 7,Scanning electron microscopy SEM,PEGDMA," images of PEGDMA hydrogels prepared via open-loop a–c, red outline, bang-bang d–f, blue outline, and rate-based bang-bang rate = KD; g–i, green outline controlled photopolymerization.","=HYPERLINK(""sem/10.1021_acsami.1c11779\am1c11779_0008.jpeg"",""sem/10.1021_acsami.1c11779\am1c11779_0008.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.1c11779\SEM"",""sem/10.1021_acsami.1c11779\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.9b23536,NIR/Thermoresponsive Injectable Self-Healing Hydrogels Containing Polydopamine Nanoparticles for Efficient Synergistic Cancer Thermochemotherapy,Figure 2,b,SPDMAEMA-co-HEMA-AA/PEI, SEM image of the SPDMAEMA-co-HEMA-AA/PEI hydrogel.,"=HYPERLINK(""sem/10.1021_acsami.9b23536\am9b23536_0009.jpeg"",""sem/10.1021_acsami.9b23536\am9b23536_0009.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.9b23536\SEM"",""sem/10.1021_acsami.9b23536\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.9b23536,NIR/Thermoresponsive Injectable Self-Healing Hydrogels Containing Polydopamine Nanoparticles for Efficient Synergistic Cancer Thermochemotherapy,Figure 2,c,SPDMAEMA-co-HEMA-AA/PEI/PDA-NP, SEM image of the SPDMAEMA-co-HEMA-AA/PEI/PDA-NP nanocomposite hydrogel.,"=HYPERLINK(""sem/10.1021_acsami.9b23536\am9b23536_0009.jpeg"",""sem/10.1021_acsami.9b23536\am9b23536_0009.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.9b23536\SEM"",""sem/10.1021_acsami.9b23536\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.9b23536,NIR/Thermoresponsive Injectable Self-Healing Hydrogels Containing Polydopamine Nanoparticles for Efficient Synergistic Cancer Thermochemotherapy,Figure 2,d,SPDMAEMA-co-HEMA-AA/PEI/PDA-NP," SEM image of the SPDMAEMA-co-HEMA-AA/PEI/PDA-NP nanocomposite hydrogel after NIR irradiation for 5 min 808 nm, 1 W/cm2.","=HYPERLINK(""sem/10.1021_acsami.9b23536\am9b23536_0009.jpeg"",""sem/10.1021_acsami.9b23536\am9b23536_0009.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.9b23536\SEM"",""sem/10.1021_acsami.9b23536\SEM"")"
https://pubs.acs.org/doi/10.1021/acsabm.0c00495,Quantitatively Designed Cross-Linker-Clustered Maleimide–Dextran Hydrogels for Rationally Regulating the Behaviors of Cells in a 3D Matrix,Figure 2,a,MD MD," SEM images of cross-linkers, MD polymer, cross-linker-homogeneous MD hydrogels, and cross-linker-clustered MD hydrogels prepared on the silicon substrates.","=HYPERLINK(""sem/10.1021_acsabm.0c00495\mt0c00495_0003.jpeg"",""sem/10.1021_acsabm.0c00495\mt0c00495_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsabm.0c00495\SEM"",""sem/10.1021_acsabm.0c00495\SEM"")"
https://pubs.acs.org/doi/10.1021/acsabm.0c00495,Quantitatively Designed Cross-Linker-Clustered Maleimide–Dextran Hydrogels for Rationally Regulating the Behaviors of Cells in a 3D Matrix,"
 S-4 

1.9.","hydrogels 0.4 mM-Homo 0.4 mM-Clus H 

DI water [μL] 26.8 26.8 

maleimide-dextran 30 mM maleimide groups","[μL] 0.6 0.6 3 mM [μL] 1 2 3 mM [μL] 1 0 

CD-Link 20 mM [μL] 0.6 0.6", [μL] 0.6 0.6   thioglycerol in L-part 3 mM thiol groups [μL] 1 2   thioglycerol in H-part 3 mM thiol groups [μL] 1 0   CD-Link 20 mM thiol groups [μL] 0.6 0.6   concentration of cross-linkers per hydrogel [mM] 0.4 0.4   thioglycerol for L-part [% w/w] 50 100   thioglycerol for H-part [% w/w] 50 0   available cross-linking sites from L-part [% mole/mole] 50 25   available cross-linking sites from H-part [% mole/mole] 50 75   Clustering degree 1.00 3.00      The typical photos taken during preparing the hydrogel samples for SEM were shown in,"=HYPERLINK(""sem/10.1021_acsabm.0c00495\supp_3.jpg"",""sem/10.1021_acsabm.0c00495\supp_3.jpg"")","=HYPERLINK(""sem/10.1021_acsabm.0c00495\SEM"",""sem/10.1021_acsabm.0c00495\SEM"")"
https://pubs.acs.org/doi/10.1021/acsnano.0c08830,Multifunctional Ti3C2Tx MXene Composite Hydrogels with Strain Sensitivity toward Absorption-Dominated Electromagnetic-Interference Shielding,Figure 1,f,PAA-ACC, PAA-ACC hydrogel and ,"=HYPERLINK(""sem/10.1021_acsnano.0c08830\nn0c08830_0001.jpeg"",""sem/10.1021_acsnano.0c08830\nn0c08830_0001.jpeg"")","=HYPERLINK(""sem/10.1021_acsnano.0c08830\SEM"",""sem/10.1021_acsnano.0c08830\SEM"")"
https://pubs.acs.org/doi/10.1021/acsnano.0c08830,Multifunctional Ti3C2Tx MXene Composite Hydrogels with Strain Sensitivity toward Absorption-Dominated Electromagnetic-Interference Shielding,Figure 1,"g, h",MXene, MXene composite hydrogel.,"=HYPERLINK(""sem/10.1021_acsnano.0c08830\nn0c08830_0001.jpeg"",""sem/10.1021_acsnano.0c08830\nn0c08830_0001.jpeg"")","=HYPERLINK(""sem/10.1021_acsnano.0c08830\SEM"",""sem/10.1021_acsnano.0c08830\SEM"")"
https://pubs.acs.org/doi/10.1021/acsnano.0c08830,Multifunctional Ti3C2Tx MXene Composite Hydrogels with Strain Sensitivity toward Absorption-Dominated Electromagnetic-Interference Shielding,Figure 3,g,MXene, SEM image showing the surface morphology of the MXene composite hydrogel.,"=HYPERLINK(""sem/10.1021_acsnano.0c08830\nn0c08830_0003.jpeg"",""sem/10.1021_acsnano.0c08830\nn0c08830_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsnano.0c08830\SEM"",""sem/10.1021_acsnano.0c08830\SEM"")"
https://pubs.acs.org/doi/10.1021/acsnano.0c08830,Multifunctional Ti3C2Tx MXene Composite Hydrogels with Strain Sensitivity toward Absorption-Dominated Electromagnetic-Interference Shielding,S9.,a,PAA-ACC, PAA-ACC hydrogel and MXene-PAA-ACC   hydrogels with different MXene content: ,"=HYPERLINK(""sem/10.1021_acsnano.0c08830\supp_5.jpg"",""sem/10.1021_acsnano.0c08830\supp_5.jpg"")","=HYPERLINK(""sem/10.1021_acsnano.0c08830\SEM"",""sem/10.1021_acsnano.0c08830\SEM"")"
https://pubs.acs.org/doi/10.1021/acsnano.0c08830,Multifunctional Ti3C2Tx MXene Composite Hydrogels with Strain Sensitivity toward Absorption-Dominated Electromagnetic-Interference Shielding,S9.,b,6.5," 6.5 wt%, ","=HYPERLINK(""sem/10.1021_acsnano.0c08830\supp_5.jpg"",""sem/10.1021_acsnano.0c08830\supp_5.jpg"")","=HYPERLINK(""sem/10.1021_acsnano.0c08830\SEM"",""sem/10.1021_acsnano.0c08830\SEM"")"
https://pubs.acs.org/doi/10.1021/acsnano.0c08830,Multifunctional Ti3C2Tx MXene Composite Hydrogels with Strain Sensitivity toward Absorption-Dominated Electromagnetic-Interference Shielding,S9.,c,8.5," 8.5 wt%, and ","=HYPERLINK(""sem/10.1021_acsnano.0c08830\supp_5.jpg"",""sem/10.1021_acsnano.0c08830\supp_5.jpg"")","=HYPERLINK(""sem/10.1021_acsnano.0c08830\SEM"",""sem/10.1021_acsnano.0c08830\SEM"")"
https://pubs.acs.org/doi/10.1021/acsnano.0c08830,Multifunctional Ti3C2Tx MXene Composite Hydrogels with Strain Sensitivity toward Absorption-Dominated Electromagnetic-Interference Shielding,S9.,d,10, 10 wt%.,"=HYPERLINK(""sem/10.1021_acsnano.0c08830\supp_5.jpg"",""sem/10.1021_acsnano.0c08830\supp_5.jpg"")","=HYPERLINK(""sem/10.1021_acsnano.0c08830\SEM"",""sem/10.1021_acsnano.0c08830\SEM"")"
https://pubs.acs.org/doi/10.1021/acsbiomaterials.1c00982,Surface Modification of Nanofibers by Physical Adsorption of Fiber-Homologous Amphiphilic Copolymers and Nanofiber-Reinforced Hydrogels with Excellent Tissue Adhesion,Figure 3,A,PCEC," Frequency sweep for different concentrations of PCEC hydrogels and effect of fiber diameter and length on G′ and G″, temperature: 37 °C; ","=HYPERLINK(""sem/10.1021_acsbiomaterials.1c00982\ab1c00982_0004.jpeg"",""sem/10.1021_acsbiomaterials.1c00982\ab1c00982_0004.jpeg"")","=HYPERLINK(""sem/10.1021_acsbiomaterials.1c00982\SEM"",""sem/10.1021_acsbiomaterials.1c00982\SEM"")"
https://pubs.acs.org/doi/10.1021/acsbiomaterials.1c00982,Surface Modification of Nanofibers by Physical Adsorption of Fiber-Homologous Amphiphilic Copolymers and Nanofiber-Reinforced Hydrogels with Excellent Tissue Adhesion,Figure 3,B,PCEC, temperature sweep for different concentrations of the PCEC hydrogel and the effect of incorporated PCL nanofibers on gelation behavior; ,"=HYPERLINK(""sem/10.1021_acsbiomaterials.1c00982\ab1c00982_0004.jpeg"",""sem/10.1021_acsbiomaterials.1c00982\ab1c00982_0004.jpeg"")","=HYPERLINK(""sem/10.1021_acsbiomaterials.1c00982\SEM"",""sem/10.1021_acsbiomaterials.1c00982\SEM"")"
https://pubs.acs.org/doi/10.1021/acsbiomaterials.1c00982,Surface Modification of Nanofibers by Physical Adsorption of Fiber-Homologous Amphiphilic Copolymers and Nanofiber-Reinforced Hydrogels with Excellent Tissue Adhesion,Figure 3,C,PCEC, effects of PCEC and nanofiber concentration on the compression modulus of the composites; ,"=HYPERLINK(""sem/10.1021_acsbiomaterials.1c00982\ab1c00982_0004.jpeg"",""sem/10.1021_acsbiomaterials.1c00982\ab1c00982_0004.jpeg"")","=HYPERLINK(""sem/10.1021_acsbiomaterials.1c00982\SEM"",""sem/10.1021_acsbiomaterials.1c00982\SEM"")"
https://pubs.acs.org/doi/10.1021/acsbiomaterials.1c00982,Surface Modification of Nanofibers by Physical Adsorption of Fiber-Homologous Amphiphilic Copolymers and Nanofiber-Reinforced Hydrogels with Excellent Tissue Adhesion,Figure 3,D,"PCEC, 1 37 °C; PCEC"," effects of nanofiber concentration on rheological strength of the composites, 30% PCEC, oscillatory frequency: 1 rad/s, temperature: 37 °C; SEM images of the PCEC hydrogel ","=HYPERLINK(""sem/10.1021_acsbiomaterials.1c00982\ab1c00982_0004.jpeg"",""sem/10.1021_acsbiomaterials.1c00982\ab1c00982_0004.jpeg"")","=HYPERLINK(""sem/10.1021_acsbiomaterials.1c00982\SEM"",""sem/10.1021_acsbiomaterials.1c00982\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.7b11258,Antibacterial Structural Color Hydrogels,Figure 2,b,AgNP-free, of the AgNP-free hydrogel.,"=HYPERLINK(""sem/10.1021_acsami.7b11258\am-2017-11258r_0002.jpeg"",""sem/10.1021_acsami.7b11258\am-2017-11258r_0002.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.7b11258\SEM"",""sem/10.1021_acsami.7b11258\SEM"")"
https://pubs.acs.org/doi/10.1021/acsabm.0c01088,Tuning the Hierarchical Structure and Resilience of Resilin-like Polypeptide Hydrogels Using Graphene Oxide,Figure 2,B,20, SEM micrographs freeze-dried; 20 μm scale bar of fabricated hydrogels: ,"=HYPERLINK(""sem/10.1021_acsabm.0c01088\mt0c01088_0003.jpeg"",""sem/10.1021_acsabm.0c01088\mt0c01088_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsabm.0c01088\SEM"",""sem/10.1021_acsabm.0c01088\SEM"")"
https://pubs.acs.org/doi/10.1021/acsabm.0c01088,Tuning the Hierarchical Structure and Resilience of Resilin-like Polypeptide Hydrogels Using Graphene Oxide,Figure 2,b,Rec1/GO1," Rec1/GO1 hybrid hydrogel, ","=HYPERLINK(""sem/10.1021_acsabm.0c01088\mt0c01088_0003.jpeg"",""sem/10.1021_acsabm.0c01088\mt0c01088_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsabm.0c01088\SEM"",""sem/10.1021_acsabm.0c01088\SEM"")"
https://pubs.acs.org/doi/10.1021/acsabm.0c01088,Tuning the Hierarchical Structure and Resilience of Resilin-like Polypeptide Hydrogels Using Graphene Oxide,Figure 2,c,Rec1/GO2," Rec1/GO2 hybrid hydrogel, and ","=HYPERLINK(""sem/10.1021_acsabm.0c01088\mt0c01088_0003.jpeg"",""sem/10.1021_acsabm.0c01088\mt0c01088_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsabm.0c01088\SEM"",""sem/10.1021_acsabm.0c01088\SEM"")"
https://pubs.acs.org/doi/10.1021/acsabm.0c01088,Tuning the Hierarchical Structure and Resilience of Resilin-like Polypeptide Hydrogels Using Graphene Oxide,Figure 2,d,Rec1/GO3, Rec1/GO3 hybrid hydrogel.,"=HYPERLINK(""sem/10.1021_acsabm.0c01088\mt0c01088_0003.jpeg"",""sem/10.1021_acsabm.0c01088\mt0c01088_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsabm.0c01088\SEM"",""sem/10.1021_acsabm.0c01088\SEM"")"
https://pubs.acs.org/doi/10.1021/acsabm.0c01088,Tuning the Hierarchical Structure and Resilience of Resilin-like Polypeptide Hydrogels Using Graphene Oxide,Figure 7,A,100, SEM images 100 μm scale bar of the L929 mouse fibroblast cells cultured and fixed on the surface of Rec1 hydrogels and Rec1/GO3 hybrid hydrogels.,"=HYPERLINK(""sem/10.1021_acsabm.0c01088\mt0c01088_0008.jpeg"",""sem/10.1021_acsabm.0c01088\mt0c01088_0008.jpeg"")","=HYPERLINK(""sem/10.1021_acsabm.0c01088\SEM"",""sem/10.1021_acsabm.0c01088\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.7b04290,High Strength Astringent Hydrogels Using Protein as the Building Block for Physically Cross-linked Multi-Network,Figure 5,a,TA PVA/BSA, The schematic diagram of TA solution assisted healing process of two PVA/BSA hydrogel pieces; ,"=HYPERLINK(""sem/10.1021_acsami.7b04290\am-2017-04290w_0005.jpeg"",""sem/10.1021_acsami.7b04290\am-2017-04290w_0005.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.7b04290\SEM"",""sem/10.1021_acsami.7b04290\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.1c14216,"Injectable, Intrinsically Antibacterial Conductive Hydrogels with Self-Healing and pH Stimulus Responsiveness for Epidermal Sensors and Wound Healing",Figure 1,"b, c",CPT, and CPT hydrogels ,"=HYPERLINK(""sem/10.1021_acsami.1c14216\am1c14216_0002.jpeg"",""sem/10.1021_acsami.1c14216\am1c14216_0002.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.1c14216\SEM"",""sem/10.1021_acsami.1c14216\SEM"")"
https://pubs.acs.org/doi/10.1021/acsbiomaterials.5b00215,"Transparent, Nanostructured Silk Fibroin Hydrogels with Tunable Mechanical Properties",S7: Cytocompatibility of silk fibroin hydrogels obtained through gelation.,c,HDFa, SEM micrograph of HDFa cultured on  silk fibroin hydrogel at day 7 showed production of extracellular matrix by cell activity  inset image.,"=HYPERLINK(""sem/10.1021_acsbiomaterials.5b00215\supp_9.jpg"",""sem/10.1021_acsbiomaterials.5b00215\supp_9.jpg"")","=HYPERLINK(""sem/10.1021_acsbiomaterials.5b00215\SEM"",""sem/10.1021_acsbiomaterials.5b00215\SEM"")"
https://pubs.acs.org/doi/10.1021/acsapm.1c00419,Injectable and Self-Healable pH-Responsive Gelatin–PEG/Laponite Hybrid Hydrogels as Long-Acting Implants for Local Cancer Treatment,Figure 2,b,Gel-ADH/diBA-PEG," SEM images of Gel-ADH/diBA-PEG hydrogels [15% w/v, 8/2; the photograph of the Gel-ADH/diBA-PEG hydrogels has been inserted into the figure].","=HYPERLINK(""sem/10.1021_acsapm.1c00419\ap1c00419_0003.jpeg"",""sem/10.1021_acsapm.1c00419\ap1c00419_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsapm.1c00419\SEM"",""sem/10.1021_acsapm.1c00419\SEM"")"
https://pubs.acs.org/doi/10.1021/acsapm.1c00419,Injectable and Self-Healable pH-Responsive Gelatin–PEG/Laponite Hybrid Hydrogels as Long-Acting Implants for Local Cancer Treatment,Figure 3,a,"ATR–FTIR Gel-ADH/diBA-PEG, LAP@DOX, Gel-ADH/diBA-PEG/LAP@DOX,"," ATR–FTIR spectra of Gel-ADH/diBA-PEG, LAP@DOX, Gel-ADH/diBA-PEG/LAP@DOX, ","=HYPERLINK(""sem/10.1021_acsapm.1c00419\ap1c00419_0004.jpeg"",""sem/10.1021_acsapm.1c00419\ap1c00419_0004.jpeg"")","=HYPERLINK(""sem/10.1021_acsapm.1c00419\SEM"",""sem/10.1021_acsapm.1c00419\SEM"")"
https://pubs.acs.org/doi/10.1021/acsapm.1c00419,Injectable and Self-Healable pH-Responsive Gelatin–PEG/Laponite Hybrid Hydrogels as Long-Acting Implants for Local Cancer Treatment,Figure 3,b,Gel-ADH/diBA-PEG/LAP@DOX," gelation time of Gel-ADH/diBA-PEG/LAP@DOX hydrogels with different solid contents of LAP, and ","=HYPERLINK(""sem/10.1021_acsapm.1c00419\ap1c00419_0004.jpeg"",""sem/10.1021_acsapm.1c00419\ap1c00419_0004.jpeg"")","=HYPERLINK(""sem/10.1021_acsapm.1c00419\SEM"",""sem/10.1021_acsapm.1c00419\SEM"")"
https://pubs.acs.org/doi/10.1021/acsapm.1c00419,Injectable and Self-Healable pH-Responsive Gelatin–PEG/Laponite Hybrid Hydrogels as Long-Acting Implants for Local Cancer Treatment,Figure 3,c,Gel-ADH/diBA-PEG/LAP@DOX LAP], SEM images of Gel-ADH/diBA-PEG/LAP@DOX [containing 0.05% w/v LAP] hybrid hydrogels at different magnifications.,"=HYPERLINK(""sem/10.1021_acsapm.1c00419\ap1c00419_0004.jpeg"",""sem/10.1021_acsapm.1c00419\ap1c00419_0004.jpeg"")","=HYPERLINK(""sem/10.1021_acsapm.1c00419\SEM"",""sem/10.1021_acsapm.1c00419\SEM"")"
https://pubs.acs.org/doi/10.1021/acsapm.0c00464,Multimechanism Physical Cross-Linking Results in Tough and Self-Healing Hydrogels for Various Applications,Figure 3,a,CHA,", CHA ","=HYPERLINK(""sem/10.1021_acsapm.0c00464\ap0c00464_0003.jpeg"",""sem/10.1021_acsapm.0c00464\ap0c00464_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsapm.0c00464\SEM"",""sem/10.1021_acsapm.0c00464\SEM"")"
https://pubs.acs.org/doi/10.1021/acsapm.0c00464,Multimechanism Physical Cross-Linking Results in Tough and Self-Healing Hydrogels for Various Applications,Figure 3,b,GHA,", GHA ","=HYPERLINK(""sem/10.1021_acsapm.0c00464\ap0c00464_0003.jpeg"",""sem/10.1021_acsapm.0c00464\ap0c00464_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsapm.0c00464\SEM"",""sem/10.1021_acsapm.0c00464\SEM"")"
https://pubs.acs.org/doi/10.1021/acsapm.0c00464,Multimechanism Physical Cross-Linking Results in Tough and Self-Healing Hydrogels for Various Applications,Figure 3,c,GCHA,", and GCHA ","=HYPERLINK(""sem/10.1021_acsapm.0c00464\ap0c00464_0003.jpeg"",""sem/10.1021_acsapm.0c00464\ap0c00464_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsapm.0c00464\SEM"",""sem/10.1021_acsapm.0c00464\SEM"")"
https://pubs.acs.org/doi/10.1021/acssuschemeng.8b00963,"Multifunctional Inosine Monophosphate Coordinated Metal–Organic Hydrogel: Multistimuli Responsiveness, Self-Healing Properties, and Separation of Water from Organic Solvents",Figure 1,a,IMP," Digital images showing the specificity of Ag+ ions toward IMP leading to the formation of hydrogel; b–d FESEM, TEM, and AFM images of the Ag-IMP hydrogel formed by the addition of AgNO3 with IMP, showing nanofibrous morphology; and ","=HYPERLINK(""sem/10.1021_acssuschemeng.8b00963\sc-2018-00963r_0011.jpeg"",""sem/10.1021_acssuschemeng.8b00963\sc-2018-00963r_0011.jpeg"")","=HYPERLINK(""sem/10.1021_acssuschemeng.8b00963\SEM"",""sem/10.1021_acssuschemeng.8b00963\SEM"")"
https://pubs.acs.org/doi/10.1021/acssuschemeng.8b00963,"Multifunctional Inosine Monophosphate Coordinated Metal–Organic Hydrogel: Multistimuli Responsiveness, Self-Healing Properties, and Separation of Water from Organic Solvents",Figure 1,e,Ag-IMP, height profile of Ag-IMP nanofibers.,"=HYPERLINK(""sem/10.1021_acssuschemeng.8b00963\sc-2018-00963r_0011.jpeg"",""sem/10.1021_acssuschemeng.8b00963\sc-2018-00963r_0011.jpeg"")","=HYPERLINK(""sem/10.1021_acssuschemeng.8b00963\SEM"",""sem/10.1021_acssuschemeng.8b00963\SEM"")"
https://pubs.acs.org/doi/10.1021/acssuschemeng.6b01691,Selective Adsorption of La3+ Using a Tough Alginate-Clay-Poly(n-isopropylacrylamide) Hydrogel with Hierarchical Pores and Reversible Re-Deswelling/Swelling Cycles,Figure 2,"b,c","°C,"," cryogel prepared at low temperature −15 °C, and ","=HYPERLINK(""sem/10.1021_acssuschemeng.6b01691\sc-2016-01691z_0003.jpeg"",""sem/10.1021_acssuschemeng.6b01691\sc-2016-01691z_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acssuschemeng.6b01691\SEM"",""sem/10.1021_acssuschemeng.6b01691\SEM"")"
